symbol,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,biotype
RASA4B,ENSG00000170667,1.0616447215159226,0.36731243590024065,1.2955281255216808,0.2835233204623265,0.7767757076032622,NA,protein_coding
ZNF711,ENSG00000147180,1.0210372085217791,-0.14020938300598607,1.6810481577879905,-0.0834059288286427,0.9335287744166683,NA,protein_coding
DCX,ENSG00000077279,1.0795393872123726,-0.6032914997044619,1.279661413757635,-0.4714461913272349,0.6373221366602592,NA,protein_coding
RP5-1139I1.1,ENSG00000230392,1.0667196447059542,-0.20381187509642287,1.998908766298476,-0.10196156949866005,0.9187871791530112,NA,lincRNA
SH2D1A,ENSG00000183918,1.0602529713171973,-0.10211822799901261,1.954095662926675,-0.05225856130608713,0.9583226714605311,NA,protein_coding
AVPR2,ENSG00000126895,1.1062739144581772,-0.04001558255856355,1.2833455321907297,-0.031180677031115007,0.9751254499165803,NA,protein_coding
DLGAP2,ENSG00000198010,1.069998720161801,-1.046783051107029,1.3371261475966134,-0.7828603553887157,0.4337091202703504,NA,protein_coding
PENK,ENSG00000181195,1.0450245184276288,-1.6293618401857486,1.6862173454577871,-0.966282220127084,0.3339029804197833,NA,protein_coding
CLVS1,ENSG00000177182,1.0639943160084777,-1.5842428761019605,1.3418617386641527,-1.180630485581251,0.23774954752462285,NA,protein_coding
MIR3149,ENSG00000266712,1.0948805067468401,-1.0173770956035157,1.2112188358925864,-0.8399614218794555,0.4009300171460259,NA,miRNA
RUNX1T1,ENSG00000079102,1.0697161902911037,-0.17091003838281296,1.49288936318896,-0.1144827222947936,0.908855141956256,NA,protein_coding
RGS22,ENSG00000132554,1.0923931732541574,-1.6588277553114077,1.6703624095413723,-0.9930945199891492,0.3206638943061313,NA,protein_coding
NCALD,ENSG00000104490,1.1056399736393447,-0.5562833689273434,1.482038643151706,-0.3753501108070638,0.7074001027779835,NA,protein_coding
CASC11,ENSG00000249375,1.0664389716129083,-0.5433182891298216,1.2463517681964844,-0.43592692127040716,0.6628897519419972,NA,lincRNA
RP11-370B11.3,ENSG00000224549,1.116538357878368,-0.5936432089349964,1.4754577951881944,-0.40234509646497707,0.6874300702171248,NA,lincRNA
RP11-392E22.9,ENSG00000283486,1.1294059896631943,-0.17710900702424315,2.0234065902754006,-0.08753011276895035,0.9302501507513491,NA,protein_coding
MIRLET7DHG,ENSG00000230262,1.0552806737936604,-1.638839887703818,1.6872464965932257,-0.9713102922500375,0.33139378506861006,NA,lincRNA
AMBP,ENSG00000106927,1.1060974275548212,-1.681279087137883,1.7741036018005238,-0.9476780755258972,0.34329336562573104,NA,protein_coding
TTC16,ENSG00000167094,1.0926558036680707,-0.04223188041203658,1.3192171675704014,-0.03201283416423008,0.9744618159608668,NA,protein_coding
OR2AG1,ENSG00000279486,1.0714178210707013,-0.6312745461682742,1.7171472654058966,-0.36762982353703627,0.7131492738513698,NA,protein_coding
RP11-413N10.3,ENSG00000283415,1.065026386068799,-1.1266005693306822,1.4599514452951503,-0.7716698887221716,0.44030996923793825,NA,lincRNA
SLC22A8,ENSG00000149452,1.1041021182201651,-0.5733791032017332,1.6774528570823244,-0.34181533077420695,0.7324898714857424,NA,protein_coding
OR2AT4,ENSG00000171561,1.0229724033694894,-0.4521456063869258,1.2278874325507259,-0.3682305025694992,0.7127013679951397,NA,protein_coding
RP11-867G2.6,ENSG00000255666,1.0549040012956388,-2.202242157219128,1.5138735604223963,-1.4547067963883755,0.14575045025189232,NA,lincRNA
RP11-336A10.5,ENSG00000231483,1.1074770862366747,-0.14297283071827765,1.4565237113732983,-0.09816031802425947,0.9218049918696599,NA,lincRNA
RP11-573G6.10,ENSG00000272366,1.1138774153285027,0.005041187041103245,1.6761682773724194,0.003007566190791934,0.9976003129884848,NA,lincRNA
SPAG6,ENSG00000077327,1.0896248211988082,-0.5247490737563648,1.1653353031911282,-0.45029878724123745,0.6524950133489129,NA,protein_coding
SFTPD,ENSG00000133661,1.0748218940263898,0.20541355106854237,1.93920765610095,0.10592653675963473,0.915640639222525,NA,protein_coding
MIR4685,ENSG00000264610,1.0896901885533679,-6.067453254154065e-4,1.2772874731657093,-4.750264432732679e-4,0.9996209837491934,NA,miRNA
RP11-377D9.3,ENSG00000255621,1.0302640339044615,0.38066158453228555,1.1698600430897266,0.32539070530771974,0.7448853892003532,NA,lincRNA
KRT78,ENSG00000170423,1.0862710292506481,0.3071410703492963,1.433168669038389,0.21430908795639406,0.8303060315096689,NA,protein_coding
PPFIA2,ENSG00000139220,1.0604578107703606,-0.5766963882859227,1.470895149631787,-0.39207171798091023,0.6950052237561464,NA,protein_coding
PAH,ENSG00000171759,1.102614784895402,0.36929219855414724,1.4964623070569711,0.24677681276210595,0.8050809563317622,NA,protein_coding
TMEM119,ENSG00000183160,1.058005341439303,-1.626097552356433,1.6399460414945723,-0.9915555214697683,0.3214143955768509,NA,protein_coding
RP4-601P9.2,ENSG00000257817,1.1120767872513364,-2.2847891797538074,1.9092821562959432,-1.196674452866808,0.23143346830983544,NA,lincRNA
RP11-21K12.3,ENSG00000274695,1.063577960678573,-0.49515443629328704,1.2850706480776506,-0.38531300752530084,0.7000055255330714,NA,lincRNA
FLT1,ENSG00000102755,1.045301050655651,-1.0997136376729546,1.9603063254201947,-0.5609907101826187,0.5748038701564993,NA,protein_coding
RP11-403A3.3,ENSG00000275830,1.0782479619035823,-0.6684063852307528,1.7092949352028848,-0.3910421609898565,0.6957660721165874,NA,lincRNA
RNF212B,ENSG00000215277,1.0773273559369665,-1.6275159331398794,1.3285811576981463,-1.22500302199051,0.22057408189365335,NA,protein_coding
LINC00911,ENSG00000259107,1.0927573955358676,-0.5749436188666434,1.3215877615886185,-0.43504005982586486,0.6635333500328822,NA,lincRNA
RP11-976B16.1,ENSG00000274492,1.0662874323492495,-0.6300716508901585,2.0428165230287973,-0.30843281508021975,0.7577530154305854,NA,lincRNA
RP11-300A12.2,ENSG00000259814,1.0643524222402692,-1.6136477380633425,1.4037442024124063,-1.1495311861592776,0.2503370148740393,NA,lincRNA
SMIM22,ENSG00000267795,1.0284293573453425,-0.49034595920870927,1.1516384940797793,-0.4257811472345078,0.6702673256798899,NA,protein_coding
LDHD,ENSG00000166816,1.037121294983965,-1.6210781379238193,1.327329036686982,-1.221308427012217,0.2219692639334917,NA,protein_coding
ADAMTS18,ENSG00000140873,1.1221244993141257,-0.17023949094003657,2.002073261485111,-0.08503159910030225,0.9322362692258203,NA,protein_coding
LINC02170,ENSG00000260896,1.0477818155168062,-0.4777527568322385,1.179215382783844,-0.4051446103971092,0.6853712168145663,NA,lincRNA
RP11-74E22.8,ENSG00000277200,1.065026848682544,-1.0841184796978711,1.4385913251162683,-0.7535972591870396,0.4510910906021424,NA,lincRNA
RP11-141J13.3,ENSG00000262921,1.0684918621218247,-2.26195180391437,2.2840838806902126,-0.9903103047296342,0.32202247135497064,NA,lincRNA
RP11-357H14.17,ENSG00000272763,1.1206312756039967,0.38151058090703777,1.2963750715160003,0.2942902785541021,0.7685361005146145,NA,lincRNA
CTD-2561B21.11,ENSG00000262873,1.0830091574477805,-1.018149299659396,1.0801825891783958,-0.942571478062627,0.34590013439128997,NA,lincRNA
CDH19,ENSG00000071991,1.0882436740879753,-0.5952300829074948,1.6549607672627553,-0.35966416526718253,0.7190982930781527,NA,protein_coding
RP5-1056H1.2,ENSG00000278192,1.024317901057375,-0.11678185298077765,1.4621286462403078,-0.07987112028826497,0.9363397590986688,NA,lincRNA
RP11-416N4.1,ENSG00000232448,1.0254677554170144,-0.5630158041845656,1.2361855913395343,-0.45544601727195355,0.6487883957018724,NA,lincRNA
BPIFB4,ENSG00000186191,1.0659105665713657,-1.1340000438613447,1.6867466820966805,-0.6723001479106193,0.5013926356210314,NA,protein_coding
SYS1-DBNDD2,ENSG00000254806,1.0876777057492706,-0.10337473058581324,1.2918313290328773,-0.08002184825723664,0.9362198792945632,NA,protein_coding
CDH26,ENSG00000124215,1.0792326803363854,-0.09740483572588865,1.1168060283700132,-0.08721732624245568,0.930498767486342,NA,protein_coding
PRSS57,ENSG00000185198,1.0498338849726896,0.29542931548241885,1.692616256953627,0.17454004371559856,0.8614410633766024,NA,protein_coding
CTD-3105H18.14,ENSG00000268744,1.021035133645359,-0.5128459162067442,1.4591470883744702,-0.35146964983363577,0.7252360378348861,NA,protein_coding
CTD-2192J16.22,ENSG00000269242,1.0552439436340346,-0.1479896685377258,1.3116170761344683,-0.11282993430816979,0.9101653857282332,NA,protein_coding
LINC01764,ENSG00000267308,1.089010716039137,-0.46027247535734295,2.0023564651192287,-0.229865402776791,0.818196361072042,NA,lincRNA
SLC7A10,ENSG00000130876,1.0938491738740905,-2.2619055712389033,2.274751556946705,-0.9943527961686311,0.32005114049388744,NA,protein_coding
LGALS7,ENSG00000205076,1.0581325288984453,0.29914319369577114,1.6591523911603154,0.1802988051547017,0.8569179936489553,NA,protein_coding
TSKS,ENSG00000126467,1.0599012515084287,-0.6058349163920712,1.6594077960975107,-0.36509103899405265,0.7150434497693257,NA,protein_coding
CTD-2331H12.7,ENSG00000269646,1.0801415203571967,-2.861086585821952,1.607401607044086,-1.7799450823514584,0.07508494871441233,NA,lincRNA
AC008440.10,ENSG00000232324,1.040849721671225,-0.11684058611245313,1.4238550206553677,-0.08205932796351281,0.9345995355851701,NA,lincRNA
PEG3,ENSG00000198300,1.0638237711198162,-1.6243120589452584,1.5540225161602834,-1.0452307106583296,0.29591635284418544,NA,protein_coding
AC003005.2,ENSG00000268266,1.0435425561250684,-1.6049547556841894,1.7123663859549172,-0.9372729859966104,0.3486181549350818,NA,lincRNA
AC003005.4,ENSG00000268107,1.0949366371207392,-0.03846962496368338,1.097516367716418,-0.03505152733505598,0.9720386532203705,NA,protein_coding
LINC01664,ENSG00000235478,1.0726456158312379,-0.11535227920329526,1.3147767341636911,-0.08773526044835972,0.9300870938857161,NA,lincRNA
RP1-149A16.17,ENSG00000241954,1.026267720931839,-2.808488758003464,1.385913220830471,-2.0264535439820346,0.04271832874477009,NA,lincRNA
MIR659,ENSG00000207696,1.040140487770125,-0.10770805538907999,1.212255450505883,-0.08884930593146242,0.9292016721396671,NA,miRNA
RP1-32I10.10,ENSG00000220702,1.0477411874681222,-0.20655123095935987,1.960796397591069,-0.10534047859998,0.9161056443570155,NA,lincRNA
AP000230.1,ENSG00000273492,1.1399210475184838,0.33436425479785575,1.4793182346901317,0.22602591312469966,0.8211812660352328,NA,lincRNA
MIR4689,ENSG00000264101,0.977725762414876,-0.3377710378194261,1.363458891433521,-0.24773100233649029,0.8043425430048918,NA,miRNA
MIR6730,ENSG00000276830,0.975562886949897,-0.3599796484812356,1.1672074657460707,-0.3084110229291064,0.7577695954193419,NA,miRNA
NCMAP,ENSG00000184454,1.0105523346639818,-0.40999149675825486,1.6638477194361114,-0.24641167095339925,0.8053635726119588,NA,protein_coding
RP11-90C4.1,ENSG00000234810,1.0385929829381093,-0.36661723040105887,1.6893537041293463,-0.21701626456610215,0.8281956696894023,NA,lincRNA
RP11-145M4.2,ENSG00000235215,1.0376751024934492,0.08651304919134058,1.4905537581477488,0.05804087824302752,0.9537160672621487,NA,lincRNA
MIR760,ENSG00000211575,0.9465260242398159,-0.7852390352962146,1.3130091487267082,-0.5980453647696978,0.5498096639359884,NA,miRNA
CRNN,ENSG00000143536,0.9878720245923996,-0.9082602280827194,1.9709050376696142,-0.460834089275372,0.6449176423234352,NA,protein_coding
RP11-92G12.3,ENSG00000260088,0.9912323801293023,-0.41839989837454744,1.4068727254859512,-0.29739712114329814,0.7661633413111242,NA,lincRNA
REN,ENSG00000143839,0.9689490620388513,0.0312826053697275,1.7013348802116344,0.018387094588830245,0.9853300477299483,NA,protein_coding
RP1-272L16.1,ENSG00000224260,0.9878119170646628,-0.9123302733388887,1.4486214361061993,-0.6297920565024727,0.5288306434931558,NA,lincRNA
SRD5A2,ENSG00000277893,0.9736387975726086,0.020788587639022593,1.7025892410826775,0.012209984144973873,0.9902580842238413,NA,protein_coding
LINC01800,ENSG00000234572,0.9976105662585875,-1.0038919928164163,1.9628069005354878,-0.5114573382346155,0.6090308539870168,NA,lincRNA
RP11-803D5.4,ENSG00000270190,0.9793313405681071,-0.8724686085240027,1.2379087793944492,-0.704792326419068,0.48093948465830477,NA,lincRNA
DLX2-AS1,ENSG00000236651,0.9821422121308973,0.11313854968107587,1.4320537513289147,0.07900440159881272,0.9370291220396368,NA,lincRNA
ALS2CR11,ENSG00000155754,0.9727078808083399,-0.31619557595293263,1.1075746764489387,-0.28548465640863707,0.7752728579320096,NA,protein_coding
RP11-222K16.1,ENSG00000271943,0.9808575315145515,0.09791684432856043,1.475530812075383,0.06636041994327259,0.9470908810206308,NA,lincRNA
CADPS,ENSG00000163618,0.9933643693716632,-2.1310574016176993,1.6770135090820515,-1.2707455187908285,0.203819196334111,NA,protein_coding
SYNPR,ENSG00000163630,0.9760671751667495,-0.8917401938842331,1.6966710186985297,-0.5255822631827959,0.5991784829451292,NA,protein_coding
ROBO2,ENSG00000185008,1.0366330777052373,-0.40240802845488877,1.9627294210977415,-0.20502470902475423,0.8375528200630105,NA,protein_coding
ZPLD1,ENSG00000170044,1.0106974594195302,-0.9400820240932974,1.9397391555124164,-0.4846435261265622,0.6279292327097029,NA,protein_coding
KBTBD12,ENSG00000187715,0.9932140464668007,-0.9052107464790672,1.478806172497799,-0.6121226454918753,0.5404566158531601,NA,protein_coding
ACPP,ENSG00000014257,0.952881473669171,-0.833362324448678,1.4375364250266978,-0.5797156231593928,0.5621064059450207,NA,protein_coding
ERICH6,ENSG00000163645,0.9377790505088827,-1.4187360112821736,1.2210502630255413,-1.1618981251163263,0.24527684880568917,NA,protein_coding
LINC00578,ENSG00000228221,0.9720800221202959,-0.315455532391375,1.3160752369344562,-0.23969414782559692,0.8105673720724202,NA,lincRNA
RP11-2L8.2,ENSG00000270321,0.9841255145755645,-0.8542504055273804,1.3116012978158462,-0.6513034158703008,0.5148506438028,NA,lincRNA
RHOH,ENSG00000168421,0.9759716025658037,-0.8366690257672701,1.591015710974328,-0.5258710017733887,0.5989778381519216,NA,protein_coding
RP11-584P21.2,ENSG00000250075,0.9788621568230798,-0.33666476986039695,1.1289965096661936,-0.29819823797324,0.7655518665469491,NA,lincRNA
MMRN1,ENSG00000138722,0.9679375132747171,-1.504346763048455,1.9581908160291766,-0.7682329784892836,0.4423487841662306,NA,protein_coding
LRAT,ENSG00000121207,0.9821090895961699,0.026839875629912247,1.9818120504769752,0.013543098410090161,0.9891945011901856,NA,protein_coding
GPM6A,ENSG00000150625,0.9760636803608619,0.09727410966317845,1.7023407598496108,0.0571413855306924,0.954432569374897,NA,protein_coding
CDH18,ENSG00000145526,1.0015657240385545,-0.3724651309830482,1.5008418264053054,-0.24817080949505949,0.804002250631857,NA,protein_coding
CTD-2227I18.1,ENSG00000249236,1.0239391424185655,-0.36603292308436136,1.554414160072868,-0.2354796633267947,0.8138364614312512,NA,lincRNA
PART1,ENSG00000152931,0.9853886639299242,-0.3463876666828362,1.191794276364651,-0.2906438414349732,0.7713237261569521,NA,lincRNA
PCDHA2,ENSG00000204969,1.0058266005475105,-2.748756525541515,1.834839005083511,-1.4980913954444781,0.13410950636345337,NA,protein_coding
HRH2,ENSG00000113749,0.9531525168968592,-1.4607759926744246,1.4742169754519532,-0.9908826292185328,0.32174289537846607,NA,protein_coding
HIST1H3C,ENSG00000278272,1.001526592936229,-0.36781637640747694,1.2841959203298063,-0.2864176490398868,0.774558258689131,NA,protein_coding
HCG9,ENSG00000204625,0.9476986746416046,-0.3243105813919232,1.4672124856533024,-0.2210385915899006,0.8250623843125304,NA,lincRNA
DPCR1,ENSG00000168631,0.9798236678691962,-0.8749248831964623,1.1472643373230824,-0.7626183911877963,0.4456910131676879,NA,protein_coding
SLC44A4,ENSG00000204385,0.9705992725141582,-0.371783079373282,1.7013699402988618,-0.2185198354380087,0.8270241052819081,NA,protein_coding
EPHA7,ENSG00000135333,1.0058026711963672,0.10719797975232931,1.4821495272366807,0.0723260222955974,0.9423424561254483,NA,protein_coding
LINC01277,ENSG00000229017,0.966534560133899,-1.4786000397603791,1.6598165553124877,-0.8908213591603853,0.3730250145375876,NA,lincRNA
RP11-230C9.4,ENSG00000271265,0.9426126724713663,-0.8258362616628526,1.4519014205342797,-0.5687963727998532,0.5694943364932123,NA,lincRNA
PLG,ENSG00000122194,0.9819217946092905,-2.1133111854366167,1.6130012231102953,-1.310173331029217,0.190137205483095,NA,protein_coding
RSPH10B2,ENSG00000169402,0.9953460996598967,-2.131771947244266,1.6158715359546858,-1.319270684463649,0.1870786347673184,NA,protein_coding
RP11-310H4.3,ENSG00000231394,0.9765998166629722,-2.105755692094091,1.61178328068993,-1.30647570136893,0.1913908369524942,NA,lincRNA
LINC00996,ENSG00000242258,0.9174787198832286,-2.6300323414850157,1.3627830626505364,-1.9298980252731868,0.05361947416069429,NA,lincRNA
P2RY8,ENSG00000182162,1.042946967150846,0.11830662486918685,1.4916076880641385,0.07931483983079317,0.9367822030090853,NA,protein_coding
FAM9B,ENSG00000177138,0.979447711406665,-0.38007513855579056,1.346466730563209,-0.2822759225523606,0.7777319462174751,NA,protein_coding
SATL1,ENSG00000184788,0.980314002015309,-1.4774243302012122,1.635124956870768,-0.9035543883010896,0.36623173631602163,NA,protein_coding
LINC01285,ENSG00000203650,0.986218174131078,-2.101270302553623,1.6079513625312991,-1.306799665411348,0.19128075884718834,NA,lincRNA
RP11-865I6.2,ENSG00000254337,0.9164282493941314,-1.323422786200774,1.5259518822410099,-0.8672768791747207,0.3857903217635277,NA,lincRNA
RP11-1149M10.2,ENSG00000253214,1.0051636044855998,-0.8373748740497955,1.1824816028111695,-0.7081504456890192,0.4788518356038708,NA,lincRNA
RP11-1C8.6,ENSG00000266289,0.9673993763887152,-1.4655398645844562,1.433952223055904,-1.022028377947792,0.30676746942253125,NA,lincRNA
LINGO2,ENSG00000174482,0.9744734322331644,-2.0820480328705413,1.6670013797023915,-1.248977990193534,0.21167312415519354,NA,protein_coding
RP11-165H23.1,ENSG00000260995,0.98782537804421,0.1345198921208174,1.4763068514489783,0.09111919516514312,0.9273978805533735,NA,lincRNA
RP11-213G2.2,ENSG00000230303,1.027766925830403,-0.8736936569013638,1.487194474828387,-0.5874777453044147,0.5568828926730242,NA,lincRNA
PTRH1,ENSG00000187024,0.9987000833007915,0.24073928425973432,1.278246330749087,0.1883355957835252,0.850613583196231,NA,protein_coding
OR51M1,ENSG00000184698,0.9955287596510898,-0.37390025000326726,1.282780865938899,-0.29147632298802684,0.7706870496435613,NA,protein_coding
PDE3B,ENSG00000152270,1.019918077669774,0.1717404225640529,1.7062070415714854,0.10065626174293188,0.9198233330375587,NA,protein_coding
SLC5A12,ENSG00000148942,0.9751640078174093,-2.082000944613572,1.4401603502281717,-1.4456730073729016,0.14826893871374605,NA,protein_coding
RP11-22P4.2,ENSG00000254606,0.9829628483437501,0.15268085576325272,1.3034128014557755,0.11713929431468234,0.9067496717043195,NA,lincRNA
MIR4489,ENSG00000265874,0.9289367014737192,-1.4089212932333521,1.422245975356593,-0.9906312393537271,0.32186567781447245,NA,miRNA
AP000654.4,ENSG00000269895,0.9986403273902634,-1.4514072644324552,1.5229492820918322,-0.9530240313970855,0.3405778948598853,NA,lincRNA
OIT3,ENSG00000138315,1.0099994759943927,0.18550346817508717,1.281885130467046,0.1447114595264088,0.8849386910098976,NA,protein_coding
RP13-49I15.6,ENSG00000273980,0.9901343497598095,0.19276724462577635,1.1631227792942953,0.1657324988018329,0.8683674693771136,NA,lincRNA
KLRB1,ENSG00000111796,0.9739833120839525,-0.35595322048457156,1.276564528176729,-0.27883684109017715,0.7803700401748919,NA,protein_coding
KRT71,ENSG00000139648,0.9957613440184373,-2.1162960658278474,1.94564901783774,-1.0877070049251498,0.27672447433995845,NA,protein_coding
RP11-13A1.1,ENSG00000246363,0.966737030763445,-0.9339753886422474,1.4309178716769329,-0.6527106881037801,0.5139428107261115,NA,lincRNA
LINC00427,ENSG00000236463,0.8837694844802987,-2.5968515612933083,1.597028021987784,-1.6260525961598764,0.10393846703365366,NA,lincRNA
ZIC2,ENSG00000043355,1.0037528203444317,-0.3801781135527854,1.3703561400065707,-0.2774301529753882,0.7814498312105812,NA,protein_coding
RP11-317N8.3,ENSG00000257272,1.0178280835443607,-0.8534758480933015,1.3575547336566922,-0.6286861420271356,0.5295545523859158,NA,lincRNA
CTD-3051D23.4,ENSG00000258593,0.9907598962139293,-0.3543830691135291,1.1693246990937778,-0.303066436027713,0.7618392321399434,NA,lincRNA
CRIP1,ENSG00000213145,0.9836219000399166,-2.090678792710661,1.4414776801490414,-1.450371949217067,0.1469548250066637,NA,protein_coding
DKFZP434L187,ENSG00000225930,1.00865431458819,-0.916309915431988,1.7044801985040792,-0.5375890645348528,0.5908607815042612,NA,lincRNA
LINC01491,ENSG00000259572,1.0107826464313512,0.16650533852164898,1.2823675123877742,0.12984213722914367,0.8966913243932275,NA,lincRNA
GLDN,ENSG00000186417,1.0134132164137883,0.30611133641657057,1.984530420546326,0.15424874985403372,0.8774136052775586,NA,protein_coding
RP11-236L14.1,ENSG00000259702,0.9973309458879167,-1.4865073545854888,1.7120139076422178,-0.8682799526043008,0.38524109415520946,NA,lincRNA
RP11-66B24.5,ENSG00000259579,0.9884942927848988,-0.4248898789672353,1.479589332006335,-0.2871674388129585,0.7739841168289835,NA,lincRNA
LA16c-380A1.1,ENSG00000259840,0.9926153031751547,-1.478552964810223,1.62546745120598,-0.9096170850503608,0.3630244851527702,NA,lincRNA
RNF151,ENSG00000179580,0.9705736599290139,-1.4609550806703404,1.44228400429932,-1.012945492229938,0.31108619731493337,NA,protein_coding
FOXF1,ENSG00000103241,0.9867111310593858,-0.9019797548570182,1.435048247494213,-0.6285361878473397,0.5296527480860764,NA,protein_coding
CTC-297N7.1,ENSG00000261433,0.996389529256652,-0.8723115068905619,1.2061803672753655,-0.7232015464329119,0.46955606888583296,NA,lincRNA
NOS2,ENSG00000007171,1.0026408751363127,0.1030234635842753,2.381936956267188,0.04325196908054475,0.9655006784837469,NA,protein_coding
RP11-304F15.7,ENSG00000262837,0.9813133856237988,-0.4121012494133966,1.2804830190623058,-0.3218326547705234,0.747579474413877,NA,lincRNA
RP11-94C24.6,ENSG00000249451,1.001348905989522,-2.12119750543247,1.6307713626738425,-1.3007326189212178,0.19334999298201316,NA,lincRNA
GAPLINC,ENSG00000266835,0.972437185062213,0.10475452329628876,1.4730725111688676,0.07111294420474057,0.943307866268134,NA,lincRNA
BPIFB1,ENSG00000125999,0.9199482175945569,-0.3545571616036562,1.6884204197299046,-0.20999341008939848,0.8336728163568465,NA,protein_coding
WFDC5,ENSG00000175121,0.9710473643559719,-0.891707876366837,1.689158352060263,-0.5279006999427985,0.5975682588810413,NA,protein_coding
CHST8,ENSG00000124302,1.018419513988388,-2.1346949348478224,2.2705905993013658,-0.9401496401441295,0.3471408092727291,NA,protein_coding
CTD-2527I21.15,ENSG00000179066,0.994433765167615,-0.9451425254783457,1.4801619691426642,-0.6385399335896927,0.5231222676705826,NA,lincRNA
CTC-246B18.10,ENSG00000269246,1.005268108005111,-1.4080668184425618,1.9299019179745054,-0.7296053780393014,0.46563143391827577,NA,lincRNA
SEC14L3,ENSG00000100012,0.9832489690098226,-0.3961238208817703,1.7534804265842157,-0.2259071814410957,0.8212736122201105,NA,protein_coding
CH507-254M2.1,ENSG00000277067,1.005467728738734,0.45640577009135413,2.0332274112773554,0.22447354760214533,0.822388847708612,NA,lincRNA
AP000255.6,ENSG00000273091,0.9621288599319611,0.10096672705632379,1.27079524009702,0.07945160941003791,0.9366734199728922,NA,lincRNA
TNFRSF4,ENSG00000186827,0.8821445541575064,-0.719010128316935,1.6851941031475168,-0.426663092977839,0.6696247359196812,NA,protein_coding
MIR6728,ENSG00000274258,0.8930003109726202,-0.07690505876606828,1.433635932888489,-0.05364336719094366,0.9572193042111744,NA,miRNA
PLA2G2D,ENSG00000117215,0.8941151504131134,-1.946800888403025,1.544836781032353,-1.2601984315145938,0.20759778854478772,NA,protein_coding
VWA5B1,ENSG00000158816,0.90710848863577,-1.2651374662146724,1.5121367187151311,-0.8366554760271049,0.4027862528182441,NA,protein_coding
C1orf234,ENSG00000227868,0.8590042517954233,0.39291442181521824,1.4657607026895685,0.2680617791800856,0.7886517652623475,NA,protein_coding
RP11-242O24.3,ENSG00000225750,0.8707960881855518,-0.6155896592101641,1.226913035237837,-0.50173862493101,0.6158513909197316,NA,lincRNA
GLIS1,ENSG00000174332,0.8827367258108779,-1.8873186347437112,1.9740229246901695,-0.9560773642180134,0.33903314990696765,NA,protein_coding
RP11-101C11.1,ENSG00000231090,0.9289163355269691,0.33937786351817806,1.4715851500065722,0.23062060901923506,0.8176095554748557,NA,lincRNA
RP11-42O15.3,ENSG00000271992,0.8935638272495495,-0.7136109415287403,1.6756476451499167,-0.42587171807524904,0.670201324218317,NA,lincRNA
MIR4256,ENSG00000283296,0.8652773228037919,-0.10872590165054832,1.5006863903268886,-0.07245078142333589,0.9422431732099836,NA,miRNA
HAPLN2,ENSG00000132702,0.8872479305888655,-0.15183752520739405,1.7366186531539232,-0.08743285403023718,0.930327455623188,NA,protein_coding
FCRL5,ENSG00000143297,0.9099041529403838,-1.3096033778619018,1.4725899530626598,-0.8893197832419119,0.37383124228278664,NA,protein_coding
RP11-77M5.1,ENSG00000237756,0.9091862038286725,-0.7075402026567802,1.4419823077044436,-0.49067190275249994,0.6236585221183308,NA,lincRNA
FMO3,ENSG00000007933,0.908878554515853,-1.2752362099673553,1.6792553524947553,-0.7594057735607772,0.4476098608426488,NA,protein_coding
FMO2,ENSG00000094963,0.9284096833448735,-1.3512013727253407,1.9739890101362432,-0.6845029864842469,0.493657604172411,NA,protein_coding
LAX1,ENSG00000122188,0.920774890058397,0.4076233263845185,1.4687661538625192,0.2775277230569089,0.7813749215942589,NA,protein_coding
LINC01710,ENSG00000225561,0.8692291484144405,-3.1688127048771433,1.3611677406782754,-2.3280104355824003,0.01991154954754634,NA,lincRNA
LINC01352,ENSG00000238078,0.8658008622028843,0.3393876600332521,2.000284822440175,0.16966966715231507,0.8652699302534244,NA,lincRNA
RP11-815M8.1,ENSG00000238042,0.9110113100415688,0.25315480884874536,1.944187865679756,0.13021108367026743,0.8963994257383853,NA,lincRNA
MIXL1,ENSG00000185155,0.9119929101222946,-0.6271043662867021,1.2907295721289271,-0.485852637010832,0.6270716511288371,NA,protein_coding
DCDC2C,ENSG00000214866,0.9164481623400659,0.42037464468887104,1.9717226179726997,0.21320171552380676,0.8311696302352813,NA,protein_coding
AC007249.3,ENSG00000217258,0.922335985876006,-1.299772074261623,1.7520456046223343,-0.7418597271854679,0.45817232850603123,NA,lincRNA
MIR1301,ENSG00000221445,0.8946565247158308,0.3533035517187794,1.6861153293506033,0.20953700234422995,0.8340290527393016,NA,miRNA
AC007040.11,ENSG00000258881,0.9384025372833547,0.4249804001805149,1.4426937922644287,0.2945742211266277,0.7683191573342293,NA,protein_coding
RP11-287D1.4,ENSG00000217702,0.8491361000958477,-0.649183124730331,1.957373268099856,-0.33166036101051566,0.7401457353077424,NA,lincRNA
ERMN,ENSG00000136541,0.9058738463817665,-1.9665736666806393,1.629177672992175,-1.2070958860299117,0.22739521905542767,NA,protein_coding
DHRS9,ENSG00000073737,0.9303218053376922,-1.2431332215659654,1.9613242052202162,-0.6338234231022439,0.5261960651290082,NA,protein_coding
SP9,ENSG00000217236,0.8959448794089663,-0.7656846521508418,2.3689725435883817,-0.3232138144543572,0.7465333195013745,NA,protein_coding
PRKAG3,ENSG00000115592,0.8860118494751051,-0.19471397824917908,1.465361686982369,-0.13287775979059147,0.8942900560291382,NA,protein_coding
